Processo;Status;Duracao_Total_s;Etapa_Falha;Mensagem_Erro
0002513-97.2016.8.14.0006;Falha;0.0;;
0049029-85.2016.8.14.0133;Falha;0.0;;
0063060-91.2016.8.14.0301;Falha;0.0;;
0005566-80.2016.8.14.0008;Falha;0.0;;
0003980-32.2016.8.03.0002;Falha;0.0;;
0808048-32.2016.8.20.5106;Falha;0.0;;
0806515-81.2016.8.20.5124;Falha;0.0;;
0037608-15.2016.8.03.0001;Falha;0.0;;
0832962-87.2016.8.20.5001;Falha;0.0;;
0043317-31.2016.8.03.0001;Falha;0.0;;
0016582-68.2016.8.14.0028;Falha;0.0;;
0500644-30.2016.8.14.0301;Falha;0.0;;
0004208-32.2016.8.14.0121;Falha;0.0;;
0000906-40.2016.8.04.6501;Falha;0.0;;
0820003-60.2016.8.20.5106;Falha;0.0;;
0054601-36.2016.8.03.0001;Falha;0.0;;
0100733-08.2016.8.20.0122;Falha;0.0;;
0639604-69.2016.8.04.0001;Falha;0.0;;
0637930-56.2016.8.04.0001;Falha;0.0;;
0015832-64.2016.8.14.0061;Falha;0.0;;
0000680-69.2017.8.14.0051;Falha;0.0;;
0700369-66.2016.8.01.0008;Falha;0.0;;
0601886-04.2017.8.04.0001;Falha;0.0;;
7000624-42.2017.8.22.0002;Falha;0.0;;
0002905-24.2017.8.03.0001;Falha;0.0;;
0005449-82.2017.8.03.0001;Falha;0.0;;
0004868-48.2017.8.14.0070;Falha;0.0;;
0017294-14.2017.8.03.0001;Falha;0.0;;
0016951-18.2017.8.03.0001;Falha;0.0;;
7003740-56.2017.8.22.0002;Falha;0.0;;
0802785-24.2017.8.14.0006;Falha;0.0;;
0801089-57.2017.8.14.0133;Falha;0.0;;
0010129-87.2017.8.14.0039;Falha;0.0;;
0821707-04.2017.8.14.0301;Falha;0.0;;
0804354-33.2017.8.14.0015;Falha;0.0;;
0800038-93.2020.8.14.0104;Falha;0.0;;
0802160-07.2019.8.14.0301;Falha;0.0;;
0876691-98.2018.8.14.0301;Falha;0.0;;
0800595-54.2019.8.14.0124;Falha;0.0;;
0800209-89.2019.8.14.0070;Falha;0.0;;
0812215-46.2021.8.14.0301;Falha;0.0;;
0807322-92.2019.8.14.0006;Falha;0.0;;
0800653-25.2022.8.20.5123;Falha;0.0;;
0000713-55.1995.8.14.0201;Falha;0.0;;
0061549-27.2015.8.14.0064;Falha;0.0;;
0011032-71.2010.8.14.0006;Falha;0.0;;
0000055-16.2011.8.22.0021;Falha;0.0;;
0000835-71.2011.8.20.0130;Falha;0.0;;
0001341-62.2011.8.14.0009;Falha;0.0;;
0613470-73.2014.8.04.0001;Falha;0.0;;
0100187-69.2016.8.20.0148;Falha;0.0;;
0000143-97.2000.8.14.0010;Falha;0.0;;
0041873-87.2003.8.04.0001;Falha;0.0;;
0052633-84.2002.8.14.0097;Falha;0.0;;
0000156-71.2002.8.20.0135;Falha;0.0;;
7000793-79.2024.8.22.0003;Falha;0.0;;
0800926-63.2024.8.14.0123;Falha;0.0;;
0800514-95.2024.8.14.0103;Falha;0.0;;
0800966-48.2024.8.14.0025;Falha;0.0;;
0712177-74.2025.8.01.0001;Falha;0.0;;
0000340-88.2004.8.14.0049;Falha;0.0;;
0002542-83.2005.8.20.0001;Falha;0.0;;
0000789-54.2007.8.14.0074;Falha;0.0;;
0800088-92.2018.8.20.5158;Falha;0.0;;
0002271-59.1998.8.14.0301;Falha;0.0;;
0001224-93.2006.8.14.0070;Falha;0.0;;
0000019-58.1999.8.14.0007;Falha;0.0;;
0001094-35.2000.8.14.0028;Falha;0.0;;
0008734-80.1999.8.14.0301;Falha;0.0;;
0800082-55.2019.8.14.0005;Falha;0.0;;
0000101-46.2000.8.14.0010;Falha;0.0;;
0000098-08.1999.8.14.0012;Falha;0.0;;
0000862-91.2000.8.14.0301;Falha;0.0;;
0004860-83.2000.8.14.0301;Falha;0.0;;
0000222-69.2003.8.14.0301;Falha;0.0;;
0500004-60.1996.8.20.0107;Falha;0.0;;
0011367-26.1999.8.20.0001;Falha;0.0;;
0000057-25.2001.8.20.0107;Falha;0.0;;
15010050447;Falha;0.0;;
0000082-63.2000.8.20.0110;Falha;0.0;;
0000022-44.2000.8.14.0050;Falha;0.0;;
0000563-70.2004.8.14.0104;Falha;0.0;;
0000124-34.2018.8.04.2501;Falha;0.0;;
0004263-89.1997.8.14.0301;Falha;0.0;;
0000065-59.1997.8.20.0101;Falha;0.0;;
0003438-49.1997.8.14.0301;Falha;0.0;;
0001497-67.2003.8.20.0113;Falha;0.0;;
0021030-95.2003.8.14.0301;Falha;0.0;;
0014724-13.2003.8.14.0301;Falha;0.0;;
0025333-17.2003.8.20.0001;Falha;0.0;;
0041003-23.2003.8.22.0007;Falha;0.0;;
0012873-66.2004.8.14.0301;Falha;0.0;;
0008770-80.2007.8.14.0301;Falha;0.0;;
0006345-56.2007.8.14.0006;Falha;0.0;;
0810694-03.2020.8.14.0301;Falha;0.0;;
0872894-17.2018.8.14.0301;Falha;0.0;;
0705084-36.2020.8.01.0001;Falha;0.0;;
0803350-49.2021.8.14.0005;Falha;0.0;;
0904163-98.2023.8.14.0301;Falha;0.0;;
0849181-03.2024.8.14.0301;Falha;0.0;;
0800363-06.2025.8.14.0068;Falha;0.0;;
0000191-76.1995.8.14.0027;Falha;0.0;;
0001048-54.1996.8.14.0006;Falha;0.0;;
0006272-83.1999.8.14.0301;Falha;0.0;;
0000038-39.2000.8.14.0004;Falha;0.0;;
0000026-30.1995.8.20.0102;Falha;0.0;;
0000386-09.2002.8.20.0105;Falha;0.0;;
0002846-30.1999.8.14.0024;Falha;0.0;;
7039308-39.2017.8.22.0001;Falha;0.0;;
0624263-71.2014.8.04.0001;Falha;0.0;;
0003472-39.2010.8.04.0012;Falha;0.0;;
0000656-93.2014.8.04.3100;Falha;0.0;;
0000012-37.1996.8.20.0126;Falha;0.0;;
0806030-69.2020.8.14.0028;Falha;0.0;;
0801998-21.2020.8.14.0028;Falha;0.0;;
7001239-51.2021.8.22.0015;Falha;0.0;;
0839014-43.2022.8.23.0010;Falha;0.0;;
7002943-94.2024.8.22.0015;Falha;0.0;;
7052284-34.2024.8.22.0001;Falha;0.0;;
7047983-44.2024.8.22.0001;Falha;0.0;;
7056761-03.2024.8.22.0001;Falha;0.0;;
0802896-17.2024.8.14.0053;Falha;0.0;;
7015474-42.2024.8.22.0007;Falha;0.0;;
7000587-92.2025.8.22.0015;Falha;0.0;;
0703580-19.2025.8.01.0001;Falha;0.0;;
0701098-59.2025.8.01.0014;Falha;0.0;;
7030619-25.2025.8.22.0001;Falha;0.0;;
7030593-27.2025.8.22.0001;Falha;0.0;;
7036616-86.2025.8.22.0001;Falha;0.0;;
7031029-83.2025.8.22.0001;Falha;0.0;;
7046349-13.2024.8.22.0001;Falha;0.0;;
7000762-02.2023.8.22.0001;Falha;0.0;;
0805646-09.2020.8.14.0028;Falha;0.0;;
0004261-08.1997.8.14.0301;Falha;0.0;;
0000736-16.1995.8.14.0028;Falha;0.0;;
0002818-28.1996.8.14.0006;Falha;0.0;;
0001098-05.2001.8.14.0039;Falha;0.0;;
0001591-93.1999.8.14.0028;Falha;0.0;;
0000349-19.2000.8.14.0028;Falha;0.0;;
0000208-83.1997.8.14.0024;Falha;0.0;;
0006855-78.1999.8.14.0301;Falha;0.0;;
0802797-87.2021.8.14.0009;Falha;0.0;;
0816952-65.2021.8.20.5106;Falha;0.0;;
0020231-21.2022.8.03.0001;Falha;0.0;;
0800993-20.2022.8.20.5106;Falha;0.0;;
0815671-64.2022.8.20.5001;Falha;0.0;;
0826425-65.2022.8.20.5001;Falha;0.0;;
0804458-55.2022.8.20.5100;Falha;0.0;;
0803441-78.2022.8.20.5101;Falha;0.0;;
0701386-48.2022.8.01.0002;Falha;0.0;;
0830385-29.2022.8.20.5001;Falha;0.0;;
0800842-25.2022.8.20.5148;Falha;0.0;;
0601757-97.2022.8.04.4600;Falha;0.0;;
0801679-64.2022.8.20.5121;Falha;0.0;;
0807427-25.2023.8.14.0040;Falha;0.0;;
0817881-54.2023.8.20.5001;Falha;0.0;;
0823072-90.2022.8.20.5106;Falha;0.0;;
0901332-20.2022.8.04.0001;Falha;0.0;;
0466008-97.2023.8.04.0001;Falha;0.0;;
0921228-40.2022.8.20.5001;Falha;0.0;;
0801090-10.2023.8.20.5001;Falha;0.0;;
0435978-79.2023.8.04.0001;Falha;0.0;;
0008517-30.2023.8.03.0001;Falha;0.0;;
0516129-32.2023.8.04.0001;Falha;0.0;;
0853257-07.2023.8.14.0301;Falha;0.0;;
0803609-16.2023.8.14.0024;Falha;0.0;;
0849133-75.2023.8.20.5001;Falha;0.0;;
0828553-24.2023.8.20.5001;Falha;0.0;;
0701931-84.2023.8.01.0002;Falha;0.0;;
0802940-11.2023.8.14.0008;Falha;0.0;;
0800935-20.2023.8.20.5126;Falha;0.0;;
0808062-06.2023.8.14.0040;Falha;0.0;;
0812698-15.2023.8.14.0040;Falha;0.0;;
7008370-48.2023.8.22.0002;Falha;0.0;;
0801183-20.2023.8.14.0060;Falha;0.0;;
0831870-30.2023.8.20.5001;Falha;0.0;;
0838406-57.2023.8.20.5001;Falha;0.0;;
0039500-12.2023.8.03.0001;Falha;0.0;;
0852430-93.2023.8.14.0301;Falha;0.0;;
0832051-31.2023.8.20.5001;Falha;0.0;;
0800458-26.2023.8.14.0094;Falha;0.0;;
0831895-43.2023.8.20.5001;Falha;0.0;;
0580681-06.2023.8.04.0001;Falha;0.0;;
0889906-68.2023.8.14.0301;Falha;0.0;;
0803538-23.2023.8.20.5108;Falha;0.0;;
0806948-85.2024.8.20.5001;Falha;0.0;;
0913289-75.2023.8.14.0301;Falha;0.0;;
0816639-70.2023.8.14.0040;Falha;0.0;;
0817426-02.2023.8.14.0040;Falha;0.0;;
0652741-74.2023.8.04.0001;Falha;0.0;;
0828514-03.2023.8.20.5106;Falha;0.0;;
0402919-66.2024.8.04.0001;Falha;0.0;;
0800188-96.2024.8.20.5106;Falha;0.0;;
0800631-84.2024.8.20.5126;Falha;0.0;;
0806333-13.2024.8.14.0006;Falha;0.0;;
0805154-44.2024.8.14.0006;Falha;0.0;;
0802375-89.2024.8.20.5102;Falha;0.0;;
0601695-19.2024.8.04.7500;Falha;0.0;;
0601697-86.2024.8.04.7500;Falha;0.0;;
0810577-82.2024.8.14.0006;Falha;0.0;;
0800549-78.2024.8.14.0063;Falha;0.0;;
0838014-83.2024.8.20.5001;Falha;0.0;;
0800434-18.2024.8.20.5163;Falha;0.0;;
0522451-34.2024.8.04.0001;Falha;0.0;;
0709270-63.2024.8.01.0001;Falha;0.0;;
0815460-33.2024.8.20.5106;Falha;0.0;;
0801562-56.2024.8.20.5104;Falha;0.0;;
0859248-24.2024.8.20.5001;Falha;0.0;;
0816297-25.2024.8.14.0040;Falha;0.0;;
0805033-23.2024.8.14.0133;Falha;0.0;;
0802195-40.2024.8.14.0123;Falha;0.0;;
0701433-15.2024.8.01.0014;Falha;0.0;;
0866617-35.2025.8.20.5001;Falha;0.0;;
0804433-58.2025.8.14.0006;Falha;0.0;;
0700624-30.2025.8.01.0001;Falha;0.0;;
0810860-56.2025.8.20.5001;Falha;0.0;;
7003160-48.2025.8.22.0001;Falha;0.0;;
0803454-57.2025.8.20.5106;Falha;0.0;;
0054384-58.2025.8.04.1000;Falha;0.0;;
6026735-33.2025.8.03.0001;Falha;0.0;;
0800388-54.2025.8.20.5111;Falha;0.0;;
0001268-02.2025.8.04.2500;Falha;0.0;;
0815667-95.2025.8.20.5106;Falha;0.0;;
0877327-17.2025.8.20.5001;Falha;0.0;;
0878940-72.2025.8.20.5001;Falha;0.0;;
0267815-78.2025.8.04.1000;Falha;0.0;;
0800950-07.2025.8.14.0075;Falha;0.0;;
7002537-51.2025.8.22.0011;Falha;0.0;;
0820671-16.2025.8.20.5106;Falha;0.0;;
0403620-61.2023.8.04.0001;Falha;0.0;;
0800522-91.2023.8.20.5001;Falha;0.0;;
0802442-20.2025.8.14.0015;Falha;0.0;;
0800771-36.2019.8.20.5113;Falha;0.0;;
7041180-79.2023.8.22.0001;Falha;0.0;;
0802503-08.2023.8.14.0060;Falha;0.0;;
0801280-41.2024.8.20.5161;Falha;0.0;;
0800027-84.2025.8.14.0073;Falha;0.0;;
7015761-74.2025.8.22.0005;Falha;0.0;;
0000918-32.2001.8.20.0100;Falha;0.0;;
0621131-06.2014.8.04.0001;Falha;0.0;;
0609232-45.2013.8.04.0001;Falha;0.0;;
7005574-07.2025.8.22.0005;Falha;0.0;;
0817041-50.2025.8.14.0051;Falha;0.0;;
0008849-56.2006.8.14.0006;Falha;0.0;;
0745912-90.2020.8.04.0001;Falha;0.0;;
0001286-87.2007.8.14.0006;Falha;0.0;;
0001720-25.2007.8.14.0201;Falha;0.0;;
0006015-59.2007.8.14.0006;Falha;0.0;;
0002008-14.2013.8.14.0006;Falha;0.0;;
0000372-82.2015.8.04.3801;Falha;0.0;;
0684073-19.2016.8.14.0133;Falha;0.0;;
0683073-81.2016.8.14.0133;Falha;0.0;;
0637219-80.2018.8.04.0001;Falha;0.0;;
0010695-17.2017.8.14.0013;Falha;0.0;;
0603574-64.2018.8.04.0001;Falha;0.0;;
0702192-39.2021.8.04.0001;Falha;0.0;;
0801630-68.2022.8.20.5106;Falha;0.0;;
0801996-31.2022.8.14.0012;Falha;0.0;;
0800860-94.2022.8.20.5132;Falha;0.0;;
0862947-91.2022.8.20.5001;Falha;0.0;;
0800819-66.2022.8.14.0033;Falha;0.0;;
0869201-83.2022.8.14.0301;Falha;0.0;;
0786994-33.2022.8.04.0001;Falha;0.0;;
0821328-53.2023.8.14.0301;Falha;0.0;;
0801385-73.2022.8.20.5133;Falha;0.0;;
0500412-77.2023.8.04.0001;Falha;0.0;;
0800281-45.2023.8.20.5122;Falha;0.0;;
0800641-46.2023.8.20.5100;Falha;0.0;;
0801333-21.2023.8.20.5108;Falha;0.0;;
0804464-10.2023.8.20.5106;Falha;0.0;;
0567944-68.2023.8.04.0001;Falha;0.0;;
0474361-29.2023.8.04.0001;Falha;0.0;;
0800569-63.2023.8.20.5131;Falha;0.0;;
0800661-10.2023.8.20.5109;Falha;0.0;;
0701436-04.2023.8.01.0014;Falha;0.0;;
0820104-31.2023.8.23.0010;Falha;0.0;;
0833619-82.2023.8.20.5001;Falha;0.0;;
0800261-97.2024.8.20.5161;Falha;0.0;;
0807151-62.2024.8.14.0006;Falha;0.0;;
0601765-36.2024.8.04.7500;Falha;0.0;;
0801228-53.2024.8.20.5126;Falha;0.0;;
0806260-45.2024.8.20.5124;Falha;0.0;;
0834499-43.2024.8.14.0301;Falha;0.0;;
0802132-45.2024.8.20.5103;Falha;0.0;;
0802134-15.2024.8.20.5103;Falha;0.0;;
0840774-05.2024.8.20.5001;Falha;0.0;;
0808008-06.2024.8.14.0040;Falha;0.0;;
0506268-85.2024.8.04.0001;Falha;0.0;;
0501712-40.2024.8.04.0001;Falha;0.0;;
0802683-31.2024.8.20.5101;Falha;0.0;;
0800927-18.2024.8.20.5123;Falha;0.0;;
0808828-34.2024.8.20.5124;Falha;0.0;;
0859233-55.2024.8.20.5001;Falha;0.0;;
0801962-04.2024.8.20.5126;Falha;0.0;;
0814740-66.2024.8.20.5106;Falha;0.0;;
0511184-65.2024.8.04.0001;Falha;0.0;;
0805170-71.2024.8.20.5101;Falha;0.0;;
0815844-93.2024.8.20.5106;Falha;0.0;;
0816165-31.2024.8.20.5106;Falha;0.0;;
0803718-26.2024.8.20.5101;Falha;0.0;;
0805989-12.2024.8.14.0045;Falha;0.0;;
0806082-72.2024.8.14.0045;Falha;0.0;;
0806081-87.2024.8.14.0045;Falha;0.0;;
0805876-05.2025.8.20.5106;Falha;0.0;;
0821673-55.2024.8.20.5106;Falha;0.0;;
0821671-85.2024.8.20.5106;Falha;0.0;;
0821664-93.2024.8.20.5106;Falha;0.0;;
0823759-96.2024.8.20.5106;Falha;0.0;;
0800961-67.2024.8.20.5163;Falha;0.0;;
0800960-82.2024.8.20.5163;Falha;0.0;;
0800955-60.2024.8.20.5163;Falha;0.0;;
0800042-44.2025.8.20.5163;Falha;0.0;;
7000346-24.2025.8.22.0014;Falha;0.0;;
0593969-84.2024.8.04.0001;Falha;0.0;;
0800572-07.2025.8.20.5112;Falha;0.0;;
0886774-63.2024.8.20.5001;Falha;0.0;;
0800358-46.2025.8.14.0015;Falha;0.0;;
6000355-34.2025.8.03.0013;Falha;0.0;;
0821791-24.2025.8.14.0301;Falha;0.0;;
0800178-79.2025.8.20.5118;Falha;0.0;;
0800269-34.2025.8.20.5163;Falha;0.0;;
6000844-86.2025.8.03.0008;Falha;0.0;;
0805873-50.2025.8.20.5106;Falha;0.0;;
0800281-74.2025.8.20.5122;Falha;0.0;;
0803297-21.2025.8.14.0040;Falha;0.0;;
0800808-35.2025.8.14.0032;Falha;0.0;;
0800265-93.2025.8.14.0044;Falha;0.0;;
0801691-33.2025.8.20.5102;Falha;0.0;;
0800857-09.2025.8.20.5109;Falha;0.0;;
0808844-78.2025.8.14.0028;Falha;0.0;;
0172824-13.2025.8.04.1000;Falha;0.0;;
0001154-30.2025.8.04.6100;Falha;0.0;;
0713645-73.2025.8.01.0001;Falha;0.0;;
0853604-81.2016.8.20.5001;Falha;0.0;;
0812234-59.2015.8.20.5001;Falha;0.0;;
0800683-48.2016.8.14.0302;Falha;0.0;;
0808984-23.2017.8.20.5106;Falha;0.0;;
7024850-17.2017.8.22.0001;Falha;0.0;;
7024846-77.2017.8.22.0001;Falha;0.0;;
0631407-91.2017.8.04.0001;Falha;0.0;;
0645505-81.2017.8.04.0001;Falha;0.0;;
0708619-07.2019.8.01.0001;Falha;0.0;;
0641615-66.2019.8.04.0001;Falha;0.0;;
0102443-60.2015.8.20.0102;Falha;0.0;;
0005412-45.2016.8.14.0046;Falha;0.0;;
0620212-46.2016.8.04.0001;Falha;0.0;;
0038072-39.2016.8.03.0001;Falha;0.0;;
0636437-44.2016.8.04.0001;Falha;0.0;;
0000024-23.2017.8.04.3501;Falha;0.0;;
0821611-83.2017.8.20.5001;Falha;0.0;;
0000131-33.2018.8.04.3501;Falha;0.0;;
0801366-34.2018.8.14.0070;Falha;0.0;;
0005471-83.2018.8.14.0136;Falha;0.0;;
0800131-20.2018.8.20.5161;Falha;0.0;;
0800012-91.2019.8.20.5139;Falha;0.0;;
0000961-90.2019.8.14.0136;Falha;0.0;;
0800248-67.2018.8.14.0023;Falha;0.0;;
0851482-93.2019.8.14.0301;Falha;0.0;;
0001436-90.2006.8.14.0301;Falha;0.0;;
0014883-54.2006.8.04.0001;Falha;0.0;;
0001499-37.2003.8.20.0113;Falha;0.0;;
0010103-24.1995.8.04.0012;Falha;0.0;;
0016989-76.1996.8.14.0301;Falha;0.0;;
0002769-24.1999.8.14.0301;Falha;0.0;;
0002044-93.2000.8.14.0015;Falha;0.0;;
0002969-12.2013.8.04.5800;Falha;0.0;;
0002889-48.2013.8.04.5800;Falha;0.0;;
0048619-05.2002.8.04.0001;Falha;0.0;;
0048336-79.2002.8.04.0001;Falha;0.0;;
0054274-55.2002.8.04.0001;Falha;0.0;;
0048255-33.2002.8.04.0001;Falha;0.0;;
0051719-65.2002.8.04.0001;Falha;0.0;;
0051735-19.2002.8.04.0001;Falha;0.0;;
0051722-20.2002.8.04.0001;Falha;0.0;;
0051724-87.2002.8.04.0001;Falha;0.0;;
0004141-55.2003.8.14.0301;Falha;0.0;;
0006820-46.2003.8.14.0301;Falha;0.0;;
0057197-54.2002.8.04.0001;Falha;0.0;;
0048900-58.2002.8.04.0001;Falha;0.0;;
0048618-20.2002.8.04.0001;Falha;0.0;;
0052957-22.2002.8.04.0001;Falha;0.0;;
0048886-74.2002.8.04.0001;Falha;0.0;;
0048594-89.2002.8.04.0001;Falha;0.0;;
0048867-68.2002.8.04.0001;Falha;0.0;;
0057920-73.2002.8.04.0001;Falha;0.0;;
0057929-35.2002.8.04.0001;Falha;0.0;;
0052909-63.2002.8.04.0001;Falha;0.0;;
0049242-69.2002.8.04.0001;Falha;0.0;;
0048187-83.2002.8.04.0001;Falha;0.0;;
0052194-21.2002.8.04.0001;Falha;0.0;;
0052192-51.2002.8.04.0001;Falha;0.0;;
0051930-04.2002.8.04.0001;Falha;0.0;;
0056988-85.2002.8.04.0001;Falha;0.0;;
0048157-48.2002.8.04.0001;Falha;0.0;;
0051679-83.2002.8.04.0001;Falha;0.0;;
0051685-90.2002.8.04.0001;Falha;0.0;;
0054026-89.2002.8.04.0001;Falha;0.0;;
0053879-63.2002.8.04.0001;Falha;0.0;;
0057075-41.2002.8.04.0001;Falha;0.0;;
0056901-32.2002.8.04.0001;Falha;0.0;;
0054033-81.2002.8.04.0001;Falha;0.0;;
0053955-87.2002.8.04.0001;Falha;0.0;;
0054015-60.2002.8.04.0001;Falha;0.0;;
0048525-57.2002.8.04.0001;Falha;0.0;;
0048465-84.2002.8.04.0001;Falha;0.0;;
0048541-11.2002.8.04.0001;Falha;0.0;;
0057232-14.2002.8.04.0001;Falha;0.0;;
0048474-46.2002.8.04.0001;Falha;0.0;;
0053412-84.2002.8.04.0001;Falha;0.0;;
0053428-38.2002.8.04.0001;Falha;0.0;;
0047680-25.2002.8.04.0001;Falha;0.0;;
0053988-77.2002.8.04.0001;Falha;0.0;;
0051274-47.2002.8.04.0001;Falha;0.0;;
0053978-33.2002.8.04.0001;Falha;0.0;;
0054689-38.2002.8.04.0001;Falha;0.0;;
0047620-52.2002.8.04.0001;Falha;0.0;;
0047657-79.2002.8.04.0001;Falha;0.0;;
0047641-28.2002.8.04.0001;Falha;0.0;;
0054722-28.2002.8.04.0001;Falha;0.0;;
0057271-11.2002.8.04.0001;Falha;0.0;;
0058003-89.2002.8.04.0001;Falha;0.0;;
0058009-96.2002.8.04.0001;Falha;0.0;;
0048107-22.2002.8.04.0001;Falha;0.0;;
0048064-85.2002.8.04.0001;Falha;0.0;;
0051258-93.2002.8.04.0001;Falha;0.0;;
0051522-13.2002.8.04.0001;Falha;0.0;;
0051516-06.2002.8.04.0001;Falha;0.0;;
0048062-18.2002.8.04.0001;Falha;0.0;;
0054420-96.2002.8.04.0001;Falha;0.0;;
0054412-22.2002.8.04.0001;Falha;0.0;;
0054398-38.2002.8.04.0001;Falha;0.0;;
0054394-98.2002.8.04.0001;Falha;0.0;;
0051890-22.2002.8.04.0001;Falha;0.0;;
0051881-60.2002.8.04.0001;Falha;0.0;;
0051883-30.2002.8.04.0001;Falha;0.0;;
0048093-38.2002.8.04.0001;Falha;0.0;;
0051438-12.2002.8.04.0001;Falha;0.0;;
0051444-19.2002.8.04.0001;Falha;0.0;;
0054401-90.2002.8.04.0001;Falha;0.0;;
0054397-53.2002.8.04.0001;Falha;0.0;;
0054373-25.2002.8.04.0001;Falha;0.0;;
0047900-23.2002.8.04.0001;Falha;0.0;;
0054794-15.2002.8.04.0001;Falha;0.0;;
0051824-42.2002.8.04.0001;Falha;0.0;;
0051857-32.2002.8.04.0001;Falha;0.0;;
0051852-10.2002.8.04.0001;Falha;0.0;;
0054792-45.2002.8.04.0001;Falha;0.0;;
0048074-32.2002.8.04.0001;Falha;0.0;;
0051850-40.2002.8.04.0001;Falha;0.0;;
0013558-43.2003.8.14.0301;Falha;0.0;;
0048019-81.2002.8.04.0001;Falha;0.0;;
0048720-42.2002.8.04.0001;Falha;0.0;;
0048006-82.2002.8.04.0001;Falha;0.0;;
0048014-59.2002.8.04.0001;Falha;0.0;;
0048109-89.2002.8.04.0001;Falha;0.0;;
0053520-16.2002.8.04.0001;Falha;0.0;;
0003505-64.2013.8.04.7500;Falha;0.0;;
0013968-02.2003.8.14.0301;Falha;0.0;;
0048274-39.2002.8.04.0001;Falha;0.0;;
0063816-97.2002.8.04.0001;Falha;0.0;;
0001129-50.2003.8.04.0001;Falha;0.0;;
0051876-38.2002.8.04.0001;Falha;0.0;;
0048047-49.2002.8.04.0001;Falha;0.0;;
0008174-37.2003.8.20.0106;Falha;0.0;;
0002686-88.2013.8.04.4700;Falha;0.0;;
0063008-03.2003.8.23.0010;Falha;0.0;;
0063007-18.2003.8.23.0010;Falha;0.0;;
0000057-73.2015.8.04.4700;Falha;0.0;;
0063006-33.2003.8.23.0010;Falha;0.0;;
0062993-34.2003.8.23.0010;Falha;0.0;;
0000595-54.2015.8.04.4700;Falha;0.0;;
0000592-02.2015.8.04.4700;Falha;0.0;;
0063000-26.2003.8.23.0010;Falha;0.0;;
0001303-07.2015.8.04.4700;Falha;0.0;;
0062649-53.2003.8.23.0010;Falha;0.0;;
0006518-32.2013.8.04.4700;Falha;0.0;;
0062654-75.2003.8.23.0010;Falha;0.0;;
0062650-38.2003.8.23.0010;Falha;0.0;;
0062647-83.2003.8.23.0010;Falha;0.0;;
0062655-60.2003.8.23.0010;Falha;0.0;;
0001664-58.2014.8.04.4700;Falha;0.0;;
0002506-72.2013.8.04.4700;Falha;0.0;;
0000304-25.2013.8.04.4700;Falha;0.0;;
0000999-76.2013.8.04.4700;Falha;0.0;;
0001744-22.2014.8.04.4700;Falha;0.0;;
0002231-89.2014.8.04.4700;Falha;0.0;;
0018370-37.2003.8.04.0001;Falha;0.0;;
0000081-36.2014.8.04.5800;Falha;0.0;;
0017303-37.2003.8.04.0001;Falha;0.0;;
0000131-96.2013.8.04.5800;Falha;0.0;;
0000882-47.2009.8.04.0039;Falha;0.0;;
0002346-45.2013.8.04.5800;Falha;0.0;;
0048031-95.2002.8.04.0001;Falha;0.0;;
0050429-15.2002.8.04.0001;Falha;0.0;;
0000358-48.2009.8.04.0039;Falha;0.0;;
0002922-38.2013.8.04.5800;Falha;0.0;;
0000655-59.2014.8.04.5800;Falha;0.0;;
0000328-06.2013.8.04.6300;Falha;0.0;;
0001078-37.2009.8.04.0039;Falha;0.0;;
0026130-37.2003.8.04.0001;Falha;0.0;;
0001849-33.2013.8.04.4700;Falha;0.0;;
0001694-30.2013.8.04.4700;Falha;0.0;;
0026133-89.2003.8.04.0001;Falha;0.0;;
0062721-40.2003.8.23.0010;Falha;0.0;;
0025767-50.2003.8.04.0001;Falha;0.0;;
0025825-53.2003.8.04.0001;Falha;0.0;;
0025763-13.2003.8.04.0001;Falha;0.0;;
0025822-98.2003.8.04.0001;Falha;0.0;;
0025756-21.2003.8.04.0001;Falha;0.0;;
0025823-83.2003.8.04.0001;Falha;0.0;;
0026527-96.2003.8.04.0001;Falha;0.0;;
0028760-66.2003.8.04.0001;Falha;0.0;;
0025214-03.2003.8.04.0001;Falha;0.0;;
0026506-23.2003.8.04.0001;Falha;0.0;;
0001753-35.2003.8.14.0039;Falha;0.0;;
0026438-73.2003.8.04.0001;Falha;0.0;;
0026425-74.2003.8.04.0001;Falha;0.0;;
0026422-22.2003.8.04.0001;Falha;0.0;;
0025984-93.2003.8.04.0001;Falha;0.0;;
0025886-11.2003.8.04.0001;Falha;0.0;;
0025368-21.2003.8.04.0001;Falha;0.0;;
0029736-73.2003.8.04.0001;Falha;0.0;;
0029231-82.2003.8.04.0001;Falha;0.0;;
0000000-00.0204.0.06.3170;Falha;0.0;;
0000602-46.2015.8.04.4700;Falha;0.0;;
0000809-16.2013.8.04.4700;Falha;0.0;;
0004496-91.2003.8.14.0005;Falha;0.0;;
0030240-79.2003.8.04.0001;Falha;0.0;;
0030238-12.2003.8.04.0001;Falha;0.0;;
0029871-85.2003.8.04.0001;Falha;0.0;;
0018094-97.2003.8.14.0301;Falha;0.0;;
0080154-10.2003.8.14.0133;Falha;0.0;;
0012081-84.2009.8.14.0006;Falha;0.0;;
0002246-58.2014.8.04.4700;Falha;0.0;;
0001328-20.2015.8.04.4700;Falha;0.0;;
0001650-74.2014.8.04.4700;Falha;0.0;;
0029832-88.2003.8.04.0001;Falha;0.0;;
